,TIME,TEMP,HUM,BATT,LIGHT,NOISE_A,PRESS,CCS811_VOCS,CCS811_ECO2,PM_1,PM_25,PM_10
279,2023-08-06T20:01:14Z,23.78,62.69,32,0,25.32,101.85,0.0,403.0,,,
280,2023-08-06T20:02:14Z,23.78,62.65,32,0,27.51,101.85,0.0,402.0,0.0,0.0,0.0
281,2023-08-06T20:03:14Z,23.79,62.82,32,0,24.11,101.85,0.0,400.0,,,
282,2023-08-06T20:04:14Z,23.81,62.77,32,0,23.49,101.85,0.0,400.0,,,
283,2023-08-06T20:05:14Z,23.78,62.68,32,0,23.4,101.85,0.0,400.0,,,
284,2023-08-06T20:06:14Z,23.76,62.71,32,0,26.08,101.86,1.0,411.0,,,
285,2023-08-06T20:07:14Z,23.75,62.73,32,0,25.26,101.85,0.0,403.0,0.0,0.0,0.0
286,2023-08-06T20:08:14Z,23.73,62.78,32,0,30.35,101.86,0.0,402.0,,,
287,2023-08-06T20:09:14Z,23.79,62.75,32,0,25.5,101.86,1.0,407.0,,,
288,2023-08-06T20:10:14Z,23.76,62.73,32,0,22.43,101.85,0.0,400.0,,,
289,2023-08-06T20:11:14Z,23.76,62.7,32,0,25.59,101.86,0.0,405.0,,,
290,2023-08-06T20:12:14Z,23.73,62.73,32,0,24.65,101.86,0.0,401.0,1.0,1.0,1.0
291,2023-08-06T20:13:14Z,23.72,62.81,32,0,25.41,101.86,1.0,413.0,,,
292,2023-08-06T20:14:14Z,23.75,62.72,32,0,26.06,101.86,0.0,405.0,,,
293,2023-08-06T20:15:14Z,23.76,62.72,32,0,24.46,101.86,0.0,400.0,,,
294,2023-08-06T20:16:14Z,23.73,62.72,32,0,26.78,101.86,0.0,400.0,,,
295,2023-08-06T20:17:14Z,23.73,62.74,32,0,24.65,101.86,3.0,424.0,1.0,4.0,4.0
296,2023-08-06T20:18:14Z,23.72,62.83,32,0,29.01,101.87,2.0,418.0,,,
297,2023-08-06T20:19:14Z,23.73,62.8,32,0,27.47,101.86,1.0,413.0,,,
298,2023-08-06T20:20:14Z,23.72,62.74,32,0,27.06,101.86,2.0,418.0,,,
299,2023-08-06T20:21:14Z,23.71,62.74,32,0,25.0,101.87,3.0,421.0,,,
300,2023-08-06T20:22:14Z,23.68,62.73,32,0,23.77,101.87,3.0,420.0,0.0,0.0,0.0
301,2023-08-06T20:23:14Z,23.72,62.81,32,0,27.6,101.87,0.0,406.0,,,
302,2023-08-06T20:24:14Z,23.71,62.78,32,0,23.59,101.87,0.0,401.0,,,
303,2023-08-06T20:25:14Z,23.71,62.77,32,0,26.21,101.87,0.0,400.0,,,
304,2023-08-06T20:26:14Z,23.69,62.76,32,0,23.05,101.87,0.0,400.0,,,
305,2023-08-06T20:27:14Z,23.66,62.74,32,0,27.49,101.87,1.0,407.0,0.0,0.0,0.0
306,2023-08-06T20:28:14Z,23.69,62.84,32,0,26.21,101.87,0.0,400.0,,,
307,2023-08-06T20:29:14Z,23.69,62.73,32,0,23.45,101.88,0.0,402.0,,,
308,2023-08-06T20:30:14Z,23.68,62.76,32,0,25.09,101.88,0.0,403.0,,,
309,2023-08-06T20:31:14Z,23.66,62.74,32,0,27.1,101.88,0.0,405.0,,,
310,2023-08-06T20:32:14Z,23.66,62.77,32,0,24.61,101.88,1.0,408.0,0.0,0.0,0.0
311,2023-08-06T20:33:14Z,23.66,62.81,32,0,27.2,101.88,0.0,400.0,,,
312,2023-08-06T20:34:14Z,23.68,62.78,32,0,33.61,101.88,0.0,402.0,,,
313,2023-08-06T20:35:14Z,23.68,62.78,32,0,24.43,101.89,0.0,406.0,,,
314,2023-08-06T20:36:14Z,23.65,62.78,32,0,24.03,101.88,0.0,405.0,,,
315,2023-08-06T20:37:14Z,23.65,62.73,32,0,29.77,101.89,0.0,403.0,0.0,0.0,0.0
316,2023-08-06T20:38:14Z,23.65,62.86,32,0,26.46,101.89,0.0,400.0,,,
317,2023-08-06T20:39:14Z,23.65,62.81,32,0,29.53,101.89,0.0,400.0,,,
318,2023-08-06T20:40:14Z,23.65,62.77,32,0,23.9,101.89,1.0,409.0,,,
319,2023-08-06T20:41:14Z,23.63,62.77,32,0,24.86,101.89,0.0,406.0,,,
320,2023-08-06T20:42:14Z,23.62,62.78,32,0,26.55,101.89,0.0,405.0,0.0,0.0,0.0
321,2023-08-06T20:43:14Z,23.61,62.85,32,0,25.76,101.89,0.0,400.0,,,
322,2023-08-06T20:44:14Z,23.63,62.81,32,0,24.31,101.89,0.0,402.0,,,
323,2023-08-06T20:45:14Z,23.62,62.82,32,0,27.42,101.89,0.0,406.0,,,
324,2023-08-06T20:46:14Z,23.61,62.79,32,0,27.96,101.89,0.0,400.0,,,
325,2023-08-06T20:47:14Z,23.59,62.79,31,0,25.32,101.89,1.0,407.0,1.0,1.0,1.0
326,2023-08-06T20:48:14Z,23.62,62.89,31,0,29.69,101.89,0.0,400.0,,,
327,2023-08-06T20:49:14Z,23.58,62.84,32,0,29.7,101.9,0.0,400.0,,,
328,2023-08-06T20:50:14Z,23.61,62.8,32,0,23.77,101.89,1.0,411.0,,,
329,2023-08-06T20:51:14Z,23.59,62.78,32,0,27.85,101.89,2.0,415.0,,,
330,2023-08-06T20:52:14Z,23.58,62.79,31,0,26.97,101.9,2.0,414.0,0.0,0.0,0.0
331,2023-08-06T20:53:14Z,23.59,62.86,31,0,25.59,101.9,1.0,410.0,,,
332,2023-08-06T20:54:14Z,23.59,62.83,32,0,27.36,101.9,0.0,400.0,,,
333,2023-08-06T20:55:14Z,23.59,62.8,32,0,29.26,101.9,0.0,400.0,,,
334,2023-08-06T20:56:14Z,23.56,62.76,31,0,27.89,101.9,1.0,407.0,,,
335,2023-08-06T20:57:14Z,23.58,62.77,32,0,24.86,101.9,0.0,403.0,2.0,2.0,2.0
336,2023-08-06T20:58:14Z,23.55,62.9,31,0,27.75,101.9,0.0,400.0,,,
337,2023-08-06T20:59:14Z,23.58,62.82,32,0,29.5,101.9,0.0,400.0,,,
338,2023-08-06T21:00:14Z,23.56,62.78,32,0,25.5,101.9,1.0,409.0,,,
339,2023-08-06T21:01:14Z,23.55,62.79,31,0,28.81,101.9,1.0,408.0,,,
340,2023-08-06T21:02:14Z,23.55,62.84,31,0,28.19,101.9,1.0,407.0,0.0,0.0,0.0
341,2023-08-06T21:03:14Z,23.53,62.97,31,0,25.53,101.9,0.0,400.0,,,
342,2023-08-06T21:04:14Z,23.53,62.88,32,0,21.92,101.9,0.0,400.0,,,
343,2023-08-06T21:05:14Z,23.53,62.85,32,0,24.93,101.9,0.0,405.0,,,
344,2023-08-06T21:06:14Z,23.53,62.85,32,0,26.89,101.9,0.0,403.0,,,
345,2023-08-06T21:07:14Z,23.51,62.82,32,0,26.82,101.9,0.0,402.0,1.0,1.0,1.0
346,2023-08-06T21:08:14Z,23.51,62.93,31,0,24.23,101.9,0.0,400.0,,,
347,2023-08-06T21:09:14Z,23.51,62.92,31,0,24.39,101.91,0.0,405.0,,,
348,2023-08-06T21:10:14Z,23.51,62.83,31,0,24.54,101.91,0.0,400.0,,,
349,2023-08-06T21:11:14Z,23.48,62.86,32,0,31.86,101.91,1.0,411.0,,,
350,2023-08-06T21:12:14Z,23.51,62.82,31,0,28.33,101.91,1.0,408.0,0.0,0.0,0.0
351,2023-08-06T21:13:14Z,23.49,62.94,31,0,24.15,101.91,0.0,400.0,,,
352,2023-08-06T21:14:14Z,23.49,62.88,31,0,30.35,101.91,0.0,400.0,,,
353,2023-08-06T21:15:14Z,23.48,62.9,31,0,29.08,101.92,0.0,405.0,,,
354,2023-08-06T21:16:14Z,23.47,62.83,31,0,26.08,101.91,1.0,408.0,,,
355,2023-08-06T21:17:14Z,23.47,62.88,31,0,26.91,101.91,1.0,407.0,2.0,2.0,2.0
356,2023-08-06T21:18:14Z,23.49,62.95,31,0,25.22,101.91,0.0,400.0,,,
357,2023-08-06T21:19:14Z,23.48,62.88,31,0,24.61,101.91,0.0,403.0,,,
358,2023-08-06T21:20:14Z,23.45,62.88,31,0,27.69,101.91,1.0,409.0,,,
359,2023-08-06T21:21:14Z,23.49,62.87,31,0,23.9,101.91,1.0,408.0,,,
360,2023-08-06T21:22:14Z,23.45,62.85,31,0,24.72,101.91,1.0,408.0,2.0,2.0,2.0
361,2023-08-06T21:23:14Z,23.47,62.95,31,0,23.72,101.91,0.0,400.0,,,
362,2023-08-06T21:24:14Z,23.48,62.91,31,0,22.37,101.91,1.0,413.0,,,
363,2023-08-06T21:25:14Z,23.44,62.92,31,0,28.15,101.91,1.0,409.0,,,
364,2023-08-06T21:26:14Z,23.41,62.91,31,0,25.62,101.91,1.0,410.0,,,
365,2023-08-06T21:27:14Z,23.42,62.89,31,0,24.54,101.91,2.0,415.0,1.0,1.0,1.0
366,2023-08-06T21:28:14Z,23.44,62.98,31,0,26.08,101.91,0.0,400.0,,,
367,2023-08-06T21:29:14Z,23.44,62.95,31,0,25.44,101.91,0.0,405.0,,,
368,2023-08-06T21:30:14Z,23.42,62.9,31,0,27.87,101.91,0.0,406.0,,,
369,2023-08-06T21:31:14Z,23.42,62.87,31,0,23.05,101.91,0.0,400.0,,,
370,2023-08-06T21:32:14Z,23.41,62.89,31,0,29.65,101.91,0.0,405.0,0.0,0.0,0.0
371,2023-08-06T21:33:14Z,23.4,62.98,31,0,26.41,101.91,0.0,400.0,,,
372,2023-08-06T21:34:14Z,23.41,62.91,31,0,24.72,101.91,0.0,403.0,,,
373,2023-08-06T21:35:14Z,23.41,62.88,31,0,24.19,101.91,0.0,405.0,,,
374,2023-08-06T21:36:14Z,23.41,62.9,31,0,26.41,101.91,0.0,400.0,,,
375,2023-08-06T21:37:14Z,23.37,62.92,31,0,29.89,101.91,0.0,400.0,2.0,2.0,2.0
376,2023-08-06T21:38:14Z,23.4,62.99,31,0,31.03,101.91,1.0,409.0,,,
377,2023-08-06T21:39:14Z,23.4,62.94,31,0,28.02,101.91,0.0,400.0,,,
378,2023-08-06T21:40:14Z,23.38,62.92,31,0,26.84,101.91,1.0,408.0,,,
379,2023-08-06T21:41:14Z,23.38,62.92,31,0,36.59,101.92,1.0,409.0,,,
380,2023-08-06T21:42:14Z,23.37,62.93,31,0,24.89,101.92,1.0,408.0,0.0,0.0,0.0
381,2023-08-06T21:43:14Z,23.37,62.99,31,0,25.76,101.92,0.0,401.0,,,
382,2023-08-06T21:44:14Z,23.37,62.92,31,0,23.94,101.92,0.0,400.0,,,
383,2023-08-06T21:45:14Z,23.37,62.95,31,0,25.44,101.92,1.0,411.0,,,
384,2023-08-06T21:46:14Z,23.35,62.94,31,0,28.5,101.92,2.0,415.0,,,
385,2023-08-06T21:47:14Z,23.35,62.92,31,0,23.2,101.92,3.0,422.0,1.0,1.0,1.0
386,2023-08-06T21:48:14Z,23.35,63.03,31,0,24.72,101.92,2.0,414.0,,,
387,2023-08-06T21:49:14Z,23.37,62.96,30,0,24.07,101.92,1.0,410.0,,,
388,2023-08-06T21:50:14Z,23.32,62.99,31,0,27.59,101.92,2.0,415.0,,,
389,2023-08-06T21:51:14Z,23.32,63.0,31,0,24.86,101.92,3.0,421.0,,,
390,2023-08-06T21:52:14Z,23.34,63.0,31,0,28.88,101.92,3.0,423.0,1.0,1.0,1.0
391,2023-08-06T21:53:14Z,23.32,63.09,30,0,22.94,101.92,1.0,413.0,,,
392,2023-08-06T21:54:14Z,23.34,63.0,31,0,26.03,101.91,0.0,406.0,,,
393,2023-08-06T21:55:14Z,23.34,63.01,31,0,28.02,101.92,1.0,408.0,,,
394,2023-08-06T21:56:14Z,23.32,63.01,31,0,26.46,101.92,1.0,411.0,,,
395,2023-08-06T21:57:14Z,23.31,63.0,31,0,25.98,101.92,2.0,416.0,0.0,1.0,1.0
396,2023-08-06T21:58:14Z,23.31,63.15,31,0,22.89,101.92,0.0,400.0,,,
397,2023-08-06T21:59:14Z,23.31,63.08,31,0,25.0,101.92,0.0,400.0,,,
398,2023-08-06T22:00:14Z,23.31,63.02,31,0,31.28,101.92,0.0,405.0,,,
399,2023-08-06T22:01:14Z,23.28,63.06,31,0,25.35,101.92,0.0,406.0,,,
400,2023-08-06T22:02:14Z,23.3,63.03,31,0,33.52,101.92,0.0,406.0,2.0,2.0,2.0
401,2023-08-06T22:03:14Z,23.3,63.2,31,0,27.28,101.92,0.0,400.0,,,
402,2023-08-06T22:04:14Z,23.3,63.09,31,0,24.39,101.92,0.0,400.0,,,
403,2023-08-06T22:05:14Z,23.28,63.09,31,0,26.55,101.92,1.0,409.0,,,
404,2023-08-06T22:06:14Z,23.31,63.09,31,0,23.45,101.92,1.0,410.0,,,
405,2023-08-06T22:07:14Z,23.27,63.06,31,0,25.79,101.92,2.0,414.0,0.0,0.0,0.0
406,2023-08-06T22:08:14Z,23.28,63.18,31,0,25.0,101.92,0.0,400.0,,,
407,2023-08-06T22:09:14Z,23.3,63.11,31,0,27.32,101.92,0.0,400.0,,,
408,2023-08-06T22:10:14Z,23.28,63.11,31,0,,101.92,1.0,409.0,,,
409,2023-08-06T22:11:14Z,23.27,63.13,31,0,26.91,101.92,0.0,406.0,,,
410,2023-08-06T22:12:14Z,23.25,63.13,31,0,27.87,101.92,1.0,409.0,0.0,0.0,0.0
411,2023-08-06T22:13:14Z,23.28,63.2,30,0,25.32,101.91,0.0,400.0,,,
412,2023-08-06T22:14:14Z,23.27,63.15,31,0,26.78,101.91,0.0,405.0,,,
413,2023-08-06T22:15:14Z,23.25,63.12,30,0,22.78,101.92,0.0,406.0,,,
414,2023-08-06T22:16:14Z,23.24,63.13,31,0,25.19,101.92,0.0,406.0,,,
415,2023-08-06T22:17:14Z,23.24,63.12,30,0,29.56,101.91,7.0,446.0,0.0,0.0,0.0
416,2023-08-06T22:18:14Z,23.25,63.24,30,0,25.53,101.92,3.0,425.0,,,
417,2023-08-06T22:19:14Z,23.25,63.17,30,0,23.59,101.91,0.0,400.0,,,
418,2023-08-06T22:20:14Z,23.22,63.2,30,0,24.07,101.91,0.0,405.0,,,
419,2023-08-06T22:21:14Z,23.24,63.15,30,0,23.59,101.91,5.0,436.0,,,
420,2023-08-06T22:22:14Z,23.22,63.16,30,0,24.19,101.91,5.0,436.0,0.0,0.0,0.0
421,2023-08-06T22:23:14Z,23.24,63.25,30,0,25.13,101.91,2.0,417.0,,,
422,2023-08-06T22:24:14Z,23.21,63.19,30,0,29.27,101.91,3.0,421.0,,,
423,2023-08-06T22:25:14Z,23.21,63.22,31,0,23.25,101.91,3.0,421.0,,,
424,2023-08-06T22:26:14Z,23.21,63.19,30,0,23.81,101.91,4.0,427.0,,,
425,2023-08-06T22:27:14Z,23.21,63.17,31,0,24.39,101.91,3.0,424.0,1.0,1.0,1.0
426,2023-08-06T22:28:14Z,23.21,63.29,30,0,26.43,101.91,3.0,426.0,,,
427,2023-08-06T22:29:14Z,23.2,63.21,30,0,25.56,101.91,1.0,407.0,,,
428,2023-08-06T22:30:14Z,23.22,63.2,30,0,27.49,101.92,1.0,410.0,,,
429,2023-08-06T22:31:14Z,23.2,63.19,30,0,24.65,101.92,2.0,416.0,,,
430,2023-08-06T22:32:14Z,23.2,63.23,30,0,24.46,101.92,3.0,420.0,0.0,0.0,0.0
431,2023-08-06T22:33:14Z,23.21,63.35,30,0,24.86,101.92,0.0,403.0,,,
432,2023-08-06T22:34:14Z,23.2,63.21,30,0,28.76,101.92,0.0,400.0,,,
433,2023-08-06T22:35:14Z,23.2,63.23,30,0,23.63,101.92,2.0,414.0,,,
434,2023-08-06T22:36:14Z,23.17,63.21,30,0,22.78,101.92,2.0,415.0,,,
435,2023-08-06T22:37:14Z,23.18,63.26,30,0,23.4,101.92,2.0,418.0,0.0,0.0,0.0
436,2023-08-06T22:38:14Z,23.16,63.35,30,0,28.84,101.92,0.0,400.0,,,
437,2023-08-06T22:39:14Z,23.17,63.27,30,0,26.73,101.92,0.0,400.0,,,
438,2023-08-06T22:40:14Z,23.17,63.23,30,0,24.35,101.92,1.0,409.0,,,
439,2023-08-06T22:41:14Z,23.14,63.24,30,0,,101.92,2.0,415.0,,,
440,2023-08-06T22:42:14Z,23.14,63.25,31,0,30.5,101.92,2.0,415.0,0.0,0.0,0.0
441,2023-08-06T22:43:14Z,23.17,63.35,30,0,25.38,101.92,0.0,400.0,,,
442,2023-08-06T22:44:14Z,23.16,63.29,30,0,25.53,101.92,0.0,400.0,,,
443,2023-08-06T22:45:14Z,23.17,63.29,30,0,24.96,101.92,0.0,400.0,,,
444,2023-08-06T22:46:14Z,23.12,63.26,30,0,25.84,101.92,0.0,405.0,,,
445,2023-08-06T22:47:14Z,23.12,63.27,30,0,28.61,101.93,1.0,409.0,0.0,0.0,0.0
446,2023-08-06T22:48:14Z,23.16,63.4,30,0,24.58,101.93,0.0,400.0,,,
447,2023-08-06T22:49:14Z,23.12,63.31,30,0,24.39,101.93,0.0,400.0,,,
448,2023-08-06T22:50:14Z,23.11,63.32,30,0,26.06,101.93,0.0,405.0,,,
449,2023-08-06T22:51:14Z,23.11,63.3,30,0,23.94,101.93,0.0,406.0,,,
450,2023-08-06T22:52:14Z,23.11,63.31,30,0,25.41,101.93,0.0,406.0,1.0,1.0,1.0
451,2023-08-06T22:53:14Z,23.11,63.44,30,0,24.03,101.94,0.0,400.0,,,
452,2023-08-06T22:54:14Z,23.1,63.33,30,0,23.59,101.94,0.0,405.0,,,
453,2023-08-06T22:55:14Z,23.14,63.34,30,0,24.54,101.94,1.0,408.0,,,
454,2023-08-06T22:56:14Z,23.08,63.3,30,0,25.76,101.93,0.0,406.0,,,
455,2023-08-06T22:57:14Z,23.08,63.33,30,0,24.15,101.94,0.0,405.0,2.0,2.0,2.0
456,2023-08-06T22:58:14Z,23.1,63.42,30,0,24.79,101.94,0.0,400.0,,,
457,2023-08-06T22:59:14Z,23.08,63.36,30,0,26.53,101.94,0.0,400.0,,,
458,2023-08-06T23:00:14Z,23.07,63.35,30,0,26.73,101.94,0.0,405.0,,,
459,2023-08-06T23:01:14Z,23.08,63.35,30,0,24.39,101.94,1.0,408.0,,,
460,2023-08-06T23:02:14Z,23.07,63.37,30,0,31.77,101.94,1.0,409.0,0.0,0.0,0.0
461,2023-08-06T23:03:14Z,23.1,63.45,30,0,23.9,101.94,0.0,400.0,,,
462,2023-08-06T23:04:14Z,23.1,63.42,30,0,23.05,101.94,0.0,400.0,,,
463,2023-08-06T23:05:14Z,23.08,63.38,30,0,27.22,101.94,0.0,405.0,,,
464,2023-08-06T23:06:14Z,23.07,63.38,30,0,22.89,101.94,1.0,408.0,,,
465,2023-08-06T23:07:14Z,23.05,63.4,30,0,23.81,101.94,2.0,414.0,0.0,0.0,0.0
466,2023-08-06T23:08:14Z,23.05,63.51,30,0,28.19,101.94,0.0,400.0,,,
467,2023-08-06T23:09:14Z,23.07,63.42,30,0,25.22,101.94,0.0,400.0,,,
468,2023-08-06T23:10:14Z,23.05,63.47,30,0,28.61,101.94,0.0,405.0,,,
469,2023-08-06T23:11:14Z,23.04,63.45,30,0,29.53,101.94,1.0,411.0,,,
470,2023-08-06T23:12:14Z,23.02,63.42,30,0,25.22,101.95,1.0,411.0,1.0,1.0,1.0
471,2023-08-06T23:13:14Z,23.05,63.54,30,0,25.47,101.94,2.0,414.0,,,
472,2023-08-06T23:14:14Z,23.02,63.46,30,0,25.56,101.94,0.0,400.0,,,
473,2023-08-06T23:15:14Z,23.07,63.43,30,0,25.98,101.94,0.0,405.0,,,
474,2023-08-06T23:16:14Z,23.01,63.45,30,0,25.32,101.94,1.0,411.0,,,
475,2023-08-06T23:17:14Z,23.04,63.47,30,0,24.89,101.94,2.0,414.0,0.0,0.0,0.0
476,2023-08-06T23:18:14Z,23.04,63.59,30,0,25.65,101.94,0.0,405.0,,,
477,2023-08-06T23:19:14Z,23.01,63.5,30,0,26.89,101.94,0.0,400.0,,,
478,2023-08-06T23:20:14Z,23.02,63.48,30,0,26.91,101.94,0.0,405.0,,,
479,2023-08-06T23:21:14Z,23.04,63.5,30,0,22.37,101.94,1.0,411.0,,,
480,2023-08-06T23:22:14Z,23.01,63.45,30,0,22.83,101.94,1.0,409.0,0.0,2.0,2.0
481,2023-08-06T23:23:14Z,23.0,63.58,30,0,24.89,101.94,0.0,400.0,,,
482,2023-08-06T23:24:14Z,23.02,63.52,30,0,26.5,101.94,0.0,400.0,,,
483,2023-08-06T23:25:14Z,23.0,63.55,30,0,23.72,101.94,0.0,400.0,,,
484,2023-08-06T23:26:14Z,23.0,63.52,30,0,23.35,101.94,1.0,408.0,,,
485,2023-08-06T23:27:14Z,23.0,63.52,30,0,24.96,101.94,1.0,407.0,1.0,1.0,1.0
486,2023-08-06T23:28:14Z,22.98,63.62,30,0,24.72,101.94,0.0,400.0,,,
487,2023-08-06T23:29:14Z,23.01,63.55,30,0,23.4,101.94,0.0,400.0,,,
488,2023-08-06T23:30:14Z,22.98,63.55,30,0,24.31,101.94,0.0,405.0,,,
489,2023-08-06T23:31:14Z,22.98,63.53,30,0,25.41,101.94,0.0,403.0,,,
490,2023-08-06T23:32:14Z,23.0,63.53,30,0,23.15,101.94,0.0,405.0,3.0,3.0,3.0
491,2023-08-06T23:33:14Z,22.98,63.64,30,0,24.11,101.94,0.0,400.0,,,
492,2023-08-06T23:34:14Z,23.0,63.58,30,0,24.19,101.94,0.0,400.0,,,
493,2023-08-06T23:35:14Z,22.97,63.56,30,0,23.59,101.94,0.0,405.0,,,
494,2023-08-06T23:36:14Z,22.97,63.56,30,0,22.83,101.94,1.0,407.0,,,
495,2023-08-06T23:37:14Z,22.95,63.59,30,0,22.55,101.94,1.0,409.0,1.0,1.0,1.0
496,2023-08-06T23:38:14Z,22.97,63.7,30,0,23.35,101.94,0.0,400.0,,,
497,2023-08-06T23:39:14Z,22.95,63.6,30,0,27.62,101.94,0.0,405.0,,,
498,2023-08-06T23:40:14Z,22.95,63.57,30,0,24.15,101.94,1.0,407.0,,,
499,2023-08-06T23:41:14Z,22.95,63.54,30,0,25.92,101.94,0.0,405.0,,,
500,2023-08-06T23:42:14Z,22.94,63.59,30,0,20.67,101.94,1.0,408.0,0.0,0.0,0.0
501,2023-08-06T23:43:14Z,22.95,63.67,30,0,20.39,101.95,0.0,400.0,,,
502,2023-08-06T23:44:14Z,22.94,63.6,29,0,23.3,101.95,0.0,400.0,,,
503,2023-08-06T23:45:14Z,22.93,63.65,30,0,24.35,101.95,0.0,405.0,,,
504,2023-08-06T23:46:14Z,22.93,63.61,30,0,26.48,101.95,0.0,403.0,,,
505,2023-08-06T23:47:14Z,22.91,63.63,29,0,34.06,101.94,0.0,401.0,0.0,0.0,6.0
506,2023-08-06T23:48:14Z,22.93,63.69,30,0,22.94,101.95,0.0,400.0,,,
507,2023-08-06T23:49:14Z,22.94,63.66,29,0,26.78,101.95,0.0,405.0,,,
508,2023-08-06T23:50:14Z,22.91,63.62,30,0,25.09,101.95,1.0,408.0,,,
509,2023-08-06T23:51:14Z,22.91,63.65,30,0,27.22,101.95,1.0,409.0,,,
510,2023-08-06T23:52:14Z,22.89,63.65,30,0,25.73,101.95,1.0,413.0,0.0,0.0,0.0
511,2023-08-06T23:53:14Z,22.93,63.75,30,0,27.69,101.95,0.0,400.0,,,
512,2023-08-06T23:54:14Z,22.93,63.69,30,0,22.31,101.94,0.0,400.0,,,
513,2023-08-06T23:55:14Z,22.93,63.65,29,0,27.08,101.95,1.0,408.0,,,
514,2023-08-06T23:56:14Z,22.89,63.67,30,0,30.58,101.95,1.0,411.0,,,
515,2023-08-06T23:57:14Z,22.86,63.72,30,0,31.11,101.95,1.0,413.0,0.0,0.0,0.0
516,2023-08-06T23:58:14Z,22.89,63.82,29,0,29.69,101.95,1.0,413.0,,,
517,2023-08-06T23:59:14Z,22.91,63.73,29,0,23.98,101.94,0.0,400.0,,,
518,2023-08-07T00:00:14Z,22.87,63.72,29,0,26.03,101.95,0.0,405.0,,,
519,2023-08-07T00:01:14Z,22.87,63.68,30,0,24.23,101.95,1.0,408.0,,,
520,2023-08-07T00:02:14Z,22.87,63.73,30,0,24.19,101.94,1.0,409.0,1.0,1.0,1.0
521,2023-08-07T00:03:14Z,22.9,63.86,30,0,21.85,101.95,1.0,408.0,,,
522,2023-08-07T00:04:14Z,22.89,63.81,29,0,23.4,101.95,0.0,400.0,,,
523,2023-08-07T00:05:14Z,22.89,63.75,30,0,23.25,101.94,0.0,405.0,,,
524,2023-08-07T00:06:14Z,22.87,63.78,30,0,23.59,101.94,1.0,411.0,,,
525,2023-08-07T00:07:14Z,22.86,63.71,29,0,29.48,101.94,1.0,409.0,0.0,0.0,0.0
526,2023-08-07T00:08:14Z,22.86,63.87,30,0,25.84,101.94,1.0,408.0,,,
527,2023-08-07T00:09:14Z,22.87,63.82,30,0,23.4,101.94,0.0,400.0,,,
528,2023-08-07T00:10:14Z,22.86,63.78,30,0,27.02,101.94,0.0,405.0,,,
529,2023-08-07T00:11:14Z,22.84,63.84,30,0,22.83,101.94,1.0,408.0,,,
530,2023-08-07T00:12:14Z,22.84,63.81,30,0,23.45,101.94,1.0,409.0,0.0,0.0,0.0
531,2023-08-07T00:13:14Z,22.86,63.89,29,0,23.49,101.95,0.0,400.0,,,
532,2023-08-07T00:14:14Z,22.83,63.81,29,0,23.9,101.95,0.0,400.0,,,
533,2023-08-07T00:15:14Z,22.84,63.84,29,0,23.35,101.95,0.0,405.0,,,
534,2023-08-07T00:16:14Z,22.84,63.81,30,0,24.27,101.95,1.0,408.0,,,
535,2023-08-07T00:17:14Z,22.83,63.83,29,0,26.95,101.95,1.0,409.0,1.0,1.0,1.0
536,2023-08-07T00:18:14Z,22.81,63.97,29,0,23.9,101.95,0.0,400.0,,,
537,2023-08-07T00:19:14Z,22.86,63.91,29,0,24.76,101.95,0.0,400.0,,,
538,2023-08-07T00:20:14Z,22.83,63.9,29,0,23.54,101.95,0.0,405.0,,,
539,2023-08-07T00:21:14Z,22.81,63.93,29,0,22.05,101.95,0.0,403.0,,,
540,2023-08-07T00:22:14Z,22.81,63.91,29,0,24.83,101.94,0.0,405.0,1.0,1.0,1.0
541,2023-08-07T00:23:14Z,22.83,64.03,29,0,26.53,101.95,0.0,400.0,,,
542,2023-08-07T00:24:14Z,22.83,63.99,29,0,25.26,101.95,0.0,400.0,,,
543,2023-08-07T00:25:14Z,22.81,63.93,29,0,24.03,101.95,0.0,405.0,,,
544,2023-08-07T00:26:14Z,22.81,63.91,29,0,24.79,101.95,1.0,408.0,,,
545,2023-08-07T00:27:14Z,22.8,63.91,29,0,25.26,101.95,1.0,409.0,0.0,0.0,0.0
546,2023-08-07T00:28:14Z,22.83,64.08,29,0,24.65,101.95,0.0,400.0,,,
547,2023-08-07T00:29:14Z,22.81,64.0,29,0,24.15,101.95,0.0,405.0,,,
548,2023-08-07T00:30:14Z,22.81,64.03,29,0,21.99,101.95,1.0,411.0,,,
549,2023-08-07T00:31:14Z,22.8,63.98,29,0,25.03,101.95,1.0,409.0,,,
550,2023-08-07T00:32:14Z,22.8,63.91,29,0,24.58,101.95,1.0,413.0,0.0,0.0,0.0
551,2023-08-07T00:33:14Z,22.8,64.12,29,0,24.89,101.95,0.0,400.0,,,
552,2023-08-07T00:34:14Z,22.81,64.03,29,0,25.06,101.95,0.0,405.0,,,
553,2023-08-07T00:35:14Z,22.81,64.0,29,0,25.29,101.94,1.0,407.0,,,
554,2023-08-07T00:36:14Z,22.81,63.99,29,0,25.98,101.94,0.0,405.0,,,
555,2023-08-07T00:37:14Z,22.79,64.01,29,0,37.58,101.95,1.0,408.0,0.0,0.0,0.0
556,2023-08-07T00:38:14Z,22.81,64.13,29,0,23.77,101.95,0.0,400.0,,,
557,2023-08-07T00:39:14Z,22.8,64.02,29,0,22.24,101.95,1.0,409.0,,,
